name,from,address,square_metre,price,type,rooms_amount,link
Flott leilighet med 2 soverom sentralt på Nøstet i Bergen sentrum.,Privat,"Nøstegaten 69A, Bergen",56,20000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=224995227
MINDE - Loftsleilighet,Privat,"FJØSANGERVEIEN 97 C, Bergen",45,11500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=305555248
BERGEN SENTRUM   Moderne studioleilighet med tv og internett inkl.,Utleiemegleren Bergen,"Lyder Sagens gate 8, Bergen",22,11800,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=310242647
Møblert 4 roms leilighet i sentrum med terrasse,Privat,"Knøsesmauet 18, Bergen",74,19900,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=254443535
Utleie av leilighet,Privat,Tertnes,60,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310230655
Fullt møblert leilighet midt i Bergen sentrum - ingen husleie om sommeren!,Hybel.no,"Rosenbergsgaten 6, Bergen",58,20000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310230137
Fin og møblert 3-roms leilighet leies ut i rolig område på Follese,Privat,"FOLLESEVEGEN 289, Follese",65,10500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310201106
Koselig hageleilighet til leie (strøm inkludert),Privat,"Hunstadsvingen 13e, Bergen",38,11000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=204621751
Nyoppusset sentrumsleilighet nær Marken,Privat,"ASYLPLASSEN 11, Bergen",64,14500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=91177480
Enebolig  Kleppestø,Privat,"Flossmyra 7, Kleppestø",100,16000,Enebolig,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=272781991
Rålekker 3-roms i hjertet av Sandviken! Rehabilitert i 2020,Privat,"Ekregaten 11, Bergen",46,13500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=270010687
Fin koselig leilighet til leie sentralt i Godvik,Privat,"Leirvikneset 2, Godvik",64,11000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=199309355
Nydelig leilighet i byens deiligste bydel til leie,Hybel.no,"Thormøhlens Gate 14, Bergen",36,16500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310191514
"FYLLINGSDALEN - Lekker leilighet sentralt i Fyllingsdalen med 3 soverom, 2 bad og garasjeplass med elbil lader.",Privat,"HJALMAR BRANTINGS VEI 2A, Fyllingsdalen",80,20000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308970480
"Leilighet på Møhlenpris. Gang avstand til sentrum, BI og UiB",Privat,"Zetlitz Gate 2B, Bergen",50,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=220401342
"Rom i kollektiv til leie ved danmarksplass. Kort vei til bybane, HVL, UIB m.m.",Privat,"Zinken Hopps Gate 25, Bergen",10,4900,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310108178
Sentral 2-roms leilighet til leie i Skivebakken. Perfekt for studenter!,Utleiemegleren Bergen,"Skivebakken 8, Bergen",0,13500,Leilighet,1 sove,
3D-visning | Flere gode rom/hybler i supersentralt bofellesskap i Sentrum | ledig fra 01.08,Privat,"Kong Oscars gate 79, Bergen",12,4990,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=222802834
Flere rom ledig i studentkollektiv over to plan i sentrum | Fibernett inkludert | Ledig fra 01.08,Privat,"NYGÅRDSGATEN 35, Bergen",10,4990,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302584806
Nylig oppusset hybel på Skjold kort vei til bybanen og lagunen inkl. internett,Privat,"NORDRE OTERVEGEN 34, Rådal",31,7900,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310171140
Kronstad: Lekker toppleilighet med god standard rett ved Høyskolen og Bybanen,Privat,"BJØRNSONS GATE 23 C, Bergen",43,14500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310157681
"4 Roms leilighet, nyoppusset, med balkong og fantastisk utsikt.",Privat,"Øvre Stadionveien 110, Laksevåg",63,16500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310158894
1 år gammel leilighet med sentral beliggenhet- Kronstadparken,Privat,"Inger bang lundsvei, Bergen",43,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309397409
"Sentrumsnær, attraktiv og fullt møblert leilighet med flott utsikt ved sjøkanten i Damsgårdssundet",Privat,"Damsgårdsveien 101, Bergen",41,17000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309555896
UIB/Sentrum Store rom til leie. Jente / deltekollektiv,Privat,"Nygårdsgaten 60, Bergen",12,5790,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=100467906
Leilighet på Nygårdshøyden,Privat,Bergen,88,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310124306
Rom leies ut rett ved NHH,Privat,"Søndre Øyjorden 53, Bergen",15,5000,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=305711682
Lun og sentral leilighet,Privat,"Stadionveien 5, Laksevåg",46,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=230370617
4 ledige rom i moderne bofellesskap nær HVL og sentrum,Privat,"Mindeveien 15, Bergen",9,5200,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310109203
6 ledige rom i moderne bofellesskap nær HVL og sentrum,Privat,"Mindeveien 15, Bergen",9,5400,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310043627
Leilighet nær Brann stadion,Privat,"Schweigårds vei 11B, Bergen",61,16200,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=286623417
Møblert kollektiv (strøm og internett inkludert),Privat,"Søndre Skogveien 12, Bergen",89,21000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=266293712
"Meget pen leilighet i hjertet av Sandviken Bergen. Nærhet til sentrum NHH, UiB, NLA. Visning etter avtale.",Privat,"Øvre Sandviksveien  2, Bergen",51,15500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=90337563
Fullt møblert 2-roms leilighet med høy standard og nydelig utsikt,Privat,"Brøstanesveien 92, Loddefjord",52,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310090834
"Leilighet, Sokkeletasje med egen inngang og biloppstillngsplass.",Privat,"Hardangervegen 754, Espeland",95,11000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310064324
12kvm rom i bofelleskap i stor leilighet - alt inkludert.,Privat,"Nansens vei 15, Bergen",100,5500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310091808
Nyoppusset kollektiv leies ut!,Privat,Bergen,13,5500,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307364831
Rom i bofelleskap i fantastisk villa i Fjellsiden - 5 min å gå til torget,Privat,"FJELLIEN 6, Bergen",120,7500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=280049933
Hybel til leie i rolig nabolag nær sjøen,Privat,Morvik,28,7000,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309996403
Koselig leilighet for 4 studenter ved BI,Privat,"LIEN 50, Bergen",65,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=228968156
Nyoppusset kollektiv i Søndre Skogveien,Hybel.no,"Søndre Skogveien 63C, Bergen",8,5600,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310067532
Usjenert 3-roms hybelleilighet leies ut sentralt på Ask.,Privat,"Nybøvegen 28, Ask",58,8000,Hybel,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=274192109
Veldig koselig leilighet med 2 soverom.Alt inkludert i leien!Mulighet for kort leie periode!,Privat,"Hanøytangen 217, Hauglandshella",60,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=239136792
Rom i bofellesskap,Privat,"Fridalsveien 29, Bergen",9,5655,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=256243011
2-roms toppleilighet på Kalfaret til leie,Privat,"Nubbebakken 2, Bergen",48,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310028722
Moderne leilighet med garasjeplass leies ut,Privat,"Nøtteskogen, Knarrevik",80,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=115471325
"Flott enebolig i landlige omgivelser med 5 soverom, flere uteplasser og fine omgivelser.",Utleiemegleren Bergen,"Fanafjellsvegen 300, Fana",190,18000,Enebolig,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310031829
Stor og romslig 3-roms leilighet beliggende i naturskjønne omgivelser,Utleiemegleren Bergen,"Fanafjellsvegen 300, Fana",0,10000,Leilighet,2 sove,
Milepel Campus - fullt møblerte studenthybler - kr 6.450 og 7.250 pr mnd,Privat,"FJØSANGERVEIEN 33A, Bergen",15,6450,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=72797982
Hyggelig hybelleilighet til leie for ene person,Privat,Laksevåg,30,5800,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=164239339
KORTTIDSLEIE for 2 KUN AUGUST! ROM I SENTRUMSNÆR HUS - HØYT NIVO (1 av 3),Privat,"ØVRE FYLLINGSVEIEN 24, Bergen",14,11500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=72169437
Ytre Sandviken | Moderne 4-roms leilighet  | Like ved NHH | Oppusset 2023,Privat,"Hegernesveien 2, Bergen",58,18600,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309929211
Nygårdshøyden - Stor leilighet med sentral beliggenhet,Utleiemegleren Bergen,"Fosswinckels gate 21, Bergen",0,15500,Leilighet,2 sove,
Kronstadparken- 2-roms med fast garasjeplass og nordvestvendt balkong - Takterrasse!,Utleiemegleren Bergen,"Inger Bang Lunds vei 17, Bergen",43,15500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310022223
Moderne 3-roms Leilighet på Gyldenpris inkl privat parkering,Privat,"Nylundsveien 37, Laksevåg",58,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=276412851
Leilighet i Isdalstø ledig fra 15.07.2023,Husleie.No AS,"Sjosidevegen 128 B, Isdalstø",49,7500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309941748
3 etasjer i tomannsbolig til leie,Privat,"lyngbøveien 37, Laksevåg",157,5300,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310008304
3 Rom ledig i byens beste leilighet!,Hybel.no,"Rosenbergsgaten 21, Bergen",115,5500,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310016099
Sandviken - Vakker leilighet med attraktiv beliggenhet,Privat,"Tartargaten 25, Bergen",52,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265279131
"Leilighet på Nordnes, ett stort soverom pluss kontor/evt. gjesterom",Privat,"Skottegaten 19, Bergen",75,17000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=86754162
Leilighet med 4 soverom til leie midt i Bergen sentrum!,Hybel.no,"Håkonsgaten 26B, Bergen",63,24500,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=310003532
Møblert leilighet med 3 soverom + balkong - ingen husleie om sommeren,Hybel.no,"Nygårdsgaten 94, Bergen",80,25500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309999874
Garasjeplass - lader- Portalen Sameie-Damsgårdsveien,Privat,"DAMSGÅRDSVEIEN 101, Bergen",12,1500,Garasje/Parkering,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309992387
Leilighet,Privat,"Stephansenvei 12, Indre Arna",55,9500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=98299940
SOKKELLEILIGHET i rolig eneboligstrøk,Privat,Flaktveit,60,10000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=305418355
Møblert leilighet midt i byen - høy standard! Ingen husleie fra 15.06 til 15.08,Hybel.no,"Strandgaten 78, Bergen",45,13500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309987766
Inger Bang Lunds vei,Privat,"Inger Bang Lunds vei, Bergen",39,15000,Leilighet,1 soverom,
"Hop - Eksklusiv, moderne og stilfull leilighet over 2 plan   2 balkonger",Utleiemegleren Bergen,"Troldhaugvegen 35, Paradis",151,22500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309985790
Lekker  innredet toppleilighet med garasjeplass,Privat,"Nordeidevegen 8, Søreidgrend",70,12900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=116829561
Fin leilighet med 2 soverom i sentrum av bergen,Sandland Holding AS,"KJELLERSMAUET 25, Bergen",45,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309982034
Ny  leilighet på Bildøy med gangavstand Sartor senter/Straume sentrum,Privat,"Steinsvikhaugane 48, Straume",46,9500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=233854425
3D Visning: Diverse kollektiv i Bergen Sentrum.,Privat,"Nygårdsgaten 66, Bergen",10,5590,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=126107445
Trivelig leilighet sentralt i Sandviken,Privat,"EGEDES GATE 17, Bergen",40,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309970015
Flotte møblerte rom til leie i kollektiv like ved Haukeland. Kort vei til HVL. Ledig 01.08,Privat,"HAUKELANDSVEIEN 40 F, Bergen",10,5290,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309971008
Flotte rom i nyoppusset leilighet til leie i Haukelandsveien 39. Ledig fom 01.08.,Privat,"HAUKELANDSVEIEN 39, Bergen",12,4990,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309970269
2 stk ledige rom til leie i gåavstand til Høyskolen! Ledig fra 01.08.,Privat,"HAUKELANDSVEIEN 40 B, Bergen",9,5290,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301648636
Flotte rom til leie i kollektiv for 5. KALVEDALSVEIEN 49 A. Ledig 01.08.,Privat,"KALVEDALSVEIEN 49 A, Bergen",12,5250,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=266328938
3D VISNING! Ledige rom i flere flotte leiligheter i KALVEDALSVEIEN 49 A. Ledig fom 01.08.,Privat,"KALVEDALSVEIEN 49 A, Bergen",14,5500,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265627879
Flotte rom til leie i IBSENSGATE 113 A. Like ved HVL. Ledig 01.08,Privat,"IBSENS GATE 113 A, Bergen",14,5100,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265216338
1 av 3 rom ledig i sentralt kollektiv i FIRDAGATEN. Ledig 01.08,Privat,"FIRDAGATEN 10, Bergen",9,5250,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309968806
Carport leies ut,Privat,"Frydenbøveien, Laksevåg",12,1250,Garasje/Parkering,,https://www.finn.no/realestate/lettings/ad.html?finnkode=152940850
Leilighet til leie,Privat,"SILDABERGET 36, Loddefjord",79,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=225594026
ALT INKL,Hybel.no,"Storms Gate 2, Bergen",12,6500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309960478
"Rom i bofellesskap, Michael Krohns Gate 37B, Bergen",Hybel.no,"Michael Krohns Gate 37B, Bergen",10,6000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309960393
"BISKOPSHUS/YTRE SANDVIKEN - LEILIGHET I NYBYGG, MED TO SOVEROM OG TERRASSE. GRUNNPAKKE TV OG INTERNETT INKLUDERT",Privat,"Breiviksveien 58, Bergen",59,18000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309937338
Fantastisk flott 2 roms leilighet i rolig område,Privat,"Lyngneset 21, Strusshamn",65,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=290054950
"Rom i sentral og  hjemmekoselig leilighet, kort vei til UIB, BI og HVL",Privat,"GRØNNLIEN 9, Bergen",12,7450,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309701732
Rom i bofelleskap til leie,Privat,"WELHAVENS GATE 82, Bergen",140,6243,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309656222
Ledig rom i toppleilighet med utsikt over Bergen Sentrum,Privat,"LEITET 15, Bergen",10,5000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309933614
2-roms leilighet til leie,Privat,"ÅGOTASKARET 36, Espeland",45,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309920737
Leilighet til leie sentralt i Bergen,Privat,"GIMLEVEIEN 25, Bergen",68,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309923124
Nærhet til sentrum - fult møblert - Tv og Internett inkludert  - Kollektivtransport rett ved døren.,Privat,"Kringsjåveien 15, Bergen",130,5000,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307718669
Nyoppussede leiligheter i sentrum - Ingen husleie fra 15.06 til 15.08,Hybel.no,"Borgermester Platous Gate 7, Bergen",35,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301373715
Ny og møblert i sentrum - Ingen husleie 15.06 til 15.08,Hybel.no,"Borgermester Platous Gate 7, Bergen",40,16500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301374251
Fantastisk leilighet til 4 personer - Ingen leie i sommermåneder,Hybel.no,"Kong Oscars Gate 16, Bergen",100,29900,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301374173
Sentral 4-roms toppleilighet midt i Bergen.,Utleiemegleren Bergen,"Erik Pontoppidans gate 1, Bergen",0,18000,Leilighet,3 sove,
Korttidsleie   Romslig leilighet med sentral beliggenhet på Paradis   2 soverom - Vedovn   Parkering,Utleiemegleren Bergen,"Statsminister Michelsens veg 64, Paradis",72,10000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309892853
3 Rom igjen. Gode priser. Bergen Sentrum. Studentkollektiv,Privat,"NYGÅRDSGATEN 62, Bergen",10,4250,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=100558171
"Nyoppusset leilighet med hyggelig balkong - Like ved UIB, BI og HIB",Hybel.no,"Nygårdsgaten 94, Bergen",42,15900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309889863
Lys og trivelig sokkelleilighet,Privat,"Salhusvegen 155, Salhus",45,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309876079
Kalfaret - Strøken toppleilighet med god standard og sosial planløsning. Parkering i egen garasje.,Privat,"Kalvedalsveien 1, Bergen",108,22000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308795601
Sentralt i Bergen har vi møblerte rom til leie,Privat,"VESTRE HOLBERGSALLMENNINGEN 18, Bergen",8,4800,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=110791321
SENTRUM - LEILIGHET 400 METER FRA BRYGGEN I BERGEN - FOR 2 STUDENTER,Privat,"NYE SANDVIKSVEIEN 56 B, Bergen",11,6500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=85040891
Sentralt og stort rekkehus til leie,Privat,"Ibsensgate 73 c, Bergen",130,20000,Rekkehus,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=231618910
LYS OG LEKKER LEILIGHET PÅ HOP/PARADIS - TIL LEIE FOM 01.08.23,Privat,"Tømmeråsen 51, Paradis",50,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=184046238
"Kollektiv på høyden med kort vei til UIB, BI og HVL.",Privat,"FOSSWINCKELS GATE 54, Bergen",9,5000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97375748
Student kollektiv midt i sentrum. 1 rom ledig,Privat,"VESTRE MURALLMENNINGEN 4, Bergen",7,4600,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97376522
SENTRALT,Hybel.no,"Nygårdsgaten 39, Bergen",11,6500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309852265
"Rom i bofellesskap, Storms Gate 2, Bergen",Hybel.no,"Storms Gate 2, Bergen",15,5650,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309852292
SENTRALT,Hybel.no,"Lyder Sagens Gate 21, Bergen",10,6100,Rom i bofellesskap,,https://www.finn.no/realestate/lettings/ad.html?finnkode=266760421
SENTRALT,Hybel.no,"Nygårdsgaten 62, Bergen",7,5500,Rom i bofellesskap,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309852240
BO COLIVING ENDELIG I BERGEN,Hybel.no,"Michael Krohns Gate 37, Bergen",100,30000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309852148
Rom til leie i bofelleskap til studenter. 15 min gange fra Høgskulen på vestlandet,Privat,"SKRIVERGATEN 43, Bergen",10,5700,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309845601
- Ledig rom i kollektiv i sentrum,Privat,"C. SUNDTS GATE 28, Bergen",10,5900,Leilighet,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309775146
Leilighet til leie midt i sentrum av Bergen,Privat,"Christian Michelsens gate, Bergen",24,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=293423354
Lys og romslig studioleilighet i hjerte av Bergen sentrum   Møblert   Strøm inkludert,Utleiemegleren Bergen,"Kjellersmauet 22, Bergen",18,8500,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309846789
Hybelleilighet med nydelig utsikt i helt nytt hus,Privat,"Leirvikveien 48 a, Godvik",33,11000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=212975434
Fullt møblert 2-roms leilighet med høy standard og nydelig utsikt,Privat,"Brøstanesveien 92, Loddefjord",52,15000,Leilighet,1 soverom,
Rom til leie i bofellesskap med flott utsikt,Privat,"GRØNNLIEN 5 H, Bergen",11,5800,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=80026084
To rom ledig i bofellesskap sentralt i Sandviken,Privat,"KIRKEGATEN 1, Bergen",6,4500,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=226160883
"Studio-leilighet til leie i sentrum, kort vei til UIB og BI",Privat,"OLE VIGS GATE 11, Bergen",24,9250,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=222462823
Studenter ! Hybel ledig. Søker student.,Privat,"Søndre Øyjorden 69, Bergen",16,5100,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=76418770
Korteste vei til HVL. Ledig rom i kollektiv/ bofellesskap,Privat,"ST. HALVARDS VEI 39a, Bergen",5,5450,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=152169239
Hybler til leie i bofelleskap.,Privat,"Ibsensgate 99c, Nesttun",18,5950,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265644147
Tre av fire rom ledig i koselig bofellesskap over to plan,Privat,"Øvre Stadionveien 108, Laksevåg",100,4900,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309817386
"Hybel - 1 roms, Gudrun Kolderups Veg 2, Ytre Arna",Hybel.no,"Gudrun Kolderups Veg 2, Ytre Arna",18,4990,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309820767
2 rom i flott jentekollektiv sentralt på Nesttun inkl. strøm & internett,Privat,"IDUNS VEG 3, Nesttun",140,4700,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=271397221
Kronstad|Helt ny 2-roms leilighet med høy standard og balkong rett ved HVL og bybane,Privat,"Bjørnsons Gate 31, Bergen",40,16000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309797135
Rom i bofellesskap på Stend,Privat,"Titlestadvegen 44, Fana",15,4400,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=227566587
Parkeringsplass til leie,Privat,"Øvre Fyllingsveien 29A, Laksevåg",0,799,Garasje/Parkering,,
Kollektiv med seks rom til leie. God beliggenhet for studenter ved UIB og flere høgskoler.,Privat,"BJØRNDALEN 33, Bergen",120,5500,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309606708
Flere hybelleiligheter ledige midt i Bergen sentrum! Perfekt for studenter!,Privat,"KONG OSCARS GATE 22, Bergen",17,6900,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309788653
Flere hybelleiligheter ledige midt i Bergen sentrum! Perfekt for studenter!,Privat,"KONG OSCARS GATE 22, Bergen",17,6900,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309787542
Moderne 4-roms (3 soverom) leilighet til leie,Privat,"Bjørnsons gate 5, Bergen",97,24000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309785208
Romslig og pen 3-roms leilighet med sentral og attraktiv beliggenhet på Landås,Privat,"SLETTEBAKKSVEIEN 34 A, Bergen",61,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=74639004
"Flott, moderne 4-roms leilighet til leie på Mathopen! Se 3D-visning via link i annonsen!",Privat,"HILLERENVEIEN 47, Mathopen",60,13500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309784199
Rom i koselig tremannskollekriv,Privat,"Kong Oscars gate 26A, Bergen",55,6000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309781660
Stor 5-roms (4 soverom) leilighet til leie MIDT i Bergen sentrum!,Privat,"ØVRE KORSKIRKEALLMENNINGEN 7, Bergen",105,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309781675
